order_item_id,freight_value,order_status,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,purchase_year,purchase_month,purchase_day,purchase_weekday,product_volume
1,20.01,2,14,58.0,189.0,1.0,1350.0,46.0,2.0,36.0,2018,2,26,0,3312.0
1,7.15,2,45,58.0,636.0,1.0,800.0,32.0,11.0,13.0,2017,10,11,2,4576.0
1,19.89,2,9,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,2017,11,6,0,46475.0
1,37.47,2,71,59.0,382.0,3.0,100.0,20.0,5.0,15.0,2018,8,8,2,1500.0
3,10.8,2,67,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,2018,5,22,1,7632.0
1,16.79,2,31,52.0,240.0,1.0,1050.0,22.0,9.0,12.0,2018,3,1,3,2376.0
1,21.37,2,56,52.0,1076.0,4.0,10750.0,53.0,74.0,18.0,2017,9,23,5,70596.0
1,16.79,2,67,60.0,539.0,7.0,400.0,16.0,2.0,20.0,2017,12,25,0,640.0
1,15.32,2,45,32.0,321.0,1.0,207.0,17.0,12.0,13.0,2018,2,22,3,2652.0
1,23.69,2,14,52.0,572.0,1.0,6700.0,30.0,20.0,20.0,2018,6,16,5,12000.0
1,44.48,2,12,33.0,374.0,1.0,304.0,20.0,15.0,15.0,2017,11,3,4,4500.0
1,22.25,2,21,28.0,413.0,1.0,200.0,19.0,2.0,14.0,2018,7,1,6,532.0
1,14.51,2,12,52.0,1153.0,1.0,450.0,20.0,15.0,15.0,2018,5,5,5,4500.0
1,15.44,2,73,36.0,405.0,1.0,10100.0,40.0,20.0,30.0,2018,7,31,1,24000.0
2,15.1,2,45,55.0,665.0,1.0,250.0,39.0,9.0,11.0,2018,2,26,0,3861.0
1,15.1,2,45,63.0,978.0,1.0,200.0,16.0,23.0,19.0,2017,11,2,3,6992.0
1,13.72,2,14,57.0,189.0,1.0,1100.0,41.0,9.0,31.0,2017,9,16,5,11439.0
1,18.63,2,73,60.0,1018.0,2.0,2250.0,22.0,22.0,22.0,2018,6,16,5,10648.0
1,13.62,2,22,49.0,504.0,1.0,2550.0,29.0,31.0,30.0,2018,7,9,0,26970.0
1,23.24,2,55,57.0,272.0,1.0,2500.0,40.0,10.0,30.0,2018,6,3,6,12000.0
1,8.72,2,33,46.0,180.0,1.0,525.0,40.0,9.0,14.0,2018,1,26,4,5040.0
1,12.89,2,13,59.0,318.0,2.0,355.0,22.0,13.0,17.0,2018,6,20,2,4862.0
1,18.65,2,14,56.0,279.0,1.0,500.0,34.0,23.0,43.0,2018,6,21,3,33626.0
1,14.51,2,45,49.0,395.0,1.0,133.0,16.0,9.0,11.0,2018,4,21,5,1584.0
1,51.2,2,60,37.0,531.0,1.0,2283.0,27.0,35.0,35.0,2018,4,19,3,33075.0
1,7.78,2,13,34.0,867.0,2.0,500.0,19.0,11.0,20.0,2017,5,28,6,4180.0
2,11.72,2,12,55.0,388.0,1.0,250.0,16.0,5.0,15.0,2018,6,14,3,1200.0
1,13.63,2,13,57.0,892.0,3.0,5200.0,48.0,27.0,18.0,2017,8,2,2,23328.0
1,14.87,2,41,34.0,511.0,4.0,8875.0,40.0,14.0,43.0,2017,3,3,4,24080.0
1,18.51,2,9,60.0,1259.0,2.0,450.0,20.0,9.0,14.0,2018,7,13,4,2520.0
1,15.11,2,55,41.0,789.0,1.0,950.0,20.0,35.0,20.0,2017,10,29,6,14000.0
1,9.91,2,27,54.0,850.0,1.0,125.0,16.0,12.0,12.0,2018,4,28,5,2304.0
1,16.19,2,63,57.0,770.0,1.0,343.0,18.0,14.0,15.0,2017,3,28,1,3780.0
1,7.51,2,12,57.0,2026.0,3.0,100.0,11.0,11.0,11.0,2018,6,17,6,1331.0
1,11.85,2,34,55.0,1434.0,1.0,200.0,16.0,2.0,11.0,2017,7,30,6,352.0
1,19.26,2,73,46.0,323.0,1.0,2841.0,40.0,23.0,26.0,2018,6,2,5,23920.0
3,31.68,2,56,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0,2017,10,25,2,92925.0
1,18.23,2,14,59.0,81.0,1.0,400.0,20.0,2.0,15.0,2018,4,22,6,600.0
1,27.0,2,55,56.0,267.0,1.0,3400.0,62.0,27.0,17.0,2017,4,20,3,28458.0
1,16.39,2,55,45.0,318.0,1.0,3500.0,40.0,20.0,40.0,2017,11,27,0,32000.0
1,16.25,2,13,53.0,200.0,10.0,600.0,30.0,25.0,20.0,2017,9,11,0,15000.0
1,13.96,2,64,59.0,747.0,2.0,1250.0,40.0,20.0,30.0,2017,11,16,3,24000.0
1,16.14,2,33,47.0,693.0,1.0,425.0,20.0,20.0,20.0,2017,7,3,0,8000.0
1,16.93,2,33,32.0,658.0,5.0,281.0,30.0,14.0,25.0,2017,11,24,4,10500.0
1,7.78,2,34,59.0,93.0,7.0,250.0,16.0,2.0,11.0,2017,12,9,5,352.0
1,7.71,2,45,52.0,123.0,2.0,150.0,31.0,8.0,11.0,2018,4,7,5,2728.0
2,18.41,2,55,50.0,620.0,1.0,1050.0,30.0,35.0,30.0,2018,3,13,1,31500.0
1,8.29,2,49,26.0,2857.0,1.0,500.0,20.0,22.0,15.0,2018,4,12,3,6600.0
2,3.45,2,71,50.0,262.0,1.0,100.0,19.0,3.0,11.0,2018,8,11,5,627.0
1,20.09,2,55,55.0,630.0,1.0,3300.0,35.0,35.0,35.0,2016,10,8,5,42875.0
1,18.23,2,34,59.0,131.0,5.0,250.0,16.0,2.0,20.0,2018,3,23,4,640.0
1,6.61,2,55,56.0,297.0,2.0,1050.0,100.0,5.0,11.0,2017,10,16,0,5500.0
1,24.12,2,45,45.0,263.0,3.0,1042.0,36.0,18.0,33.0,2018,6,30,5,21384.0
1,104.43,2,56,39.0,2268.0,1.0,11950.0,58.0,28.0,58.0,2018,4,19,3,94192.0
1,18.35,2,63,37.0,1470.0,2.0,475.0,20.0,16.0,16.0,2017,11,1,2,5120.0
1,9.42,2,55,45.0,2024.0,2.0,600.0,65.0,11.0,13.0,2018,3,7,2,9295.0
1,13.44,2,12,58.0,790.0,4.0,800.0,20.0,7.0,20.0,2017,11,8,2,2800.0
2,15.54,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2017,2,23,3,3960.0
1,67.68,2,62,55.0,1105.0,1.0,13700.0,27.0,50.0,53.0,2018,1,12,4,71550.0
1,18.06,2,14,50.0,691.0,1.0,800.0,35.0,8.0,30.0,2017,10,25,2,8400.0
1,14.1,2,71,56.0,1568.0,1.0,150.0,18.0,6.0,11.0,2017,11,20,0,1188.0
1,17.06,2,55,52.0,370.0,1.0,850.0,40.0,5.0,11.0,2018,3,26,0,2200.0
1,18.23,2,71,59.0,458.0,4.0,350.0,20.0,30.0,20.0,2018,4,1,6,12000.0
1,13.08,2,14,42.0,507.0,4.0,2050.0,50.0,10.0,40.0,2018,2,13,1,20000.0
1,24.55,2,12,59.0,410.0,1.0,558.0,21.0,13.0,16.0,2018,7,27,4,4368.0
1,11.23,2,29,60.0,940.0,2.0,950.0,25.0,11.0,15.0,2018,7,20,4,4125.0
1,34.15,2,12,40.0,603.0,3.0,150.0,16.0,16.0,16.0,2018,2,14,2,4096.0
1,14.0,2,27,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0,2017,12,3,6,2299.0
1,19.02,2,12,22.0,1313.0,1.0,938.0,29.0,22.0,23.0,2017,7,14,4,14674.0
1,34.15,2,21,37.0,238.0,1.0,200.0,25.0,5.0,15.0,2017,9,9,5,1875.0
1,27.17,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,10,16,0,3960.0
2,67.56,2,55,58.0,737.0,3.0,1500.0,43.0,9.0,43.0,2017,8,28,0,16641.0
1,7.39,2,73,36.0,546.0,3.0,350.0,25.0,10.0,36.0,2018,4,24,1,9000.0
1,41.41,2,44,45.0,706.0,1.0,8400.0,36.0,25.0,44.0,2017,6,22,3,39600.0
1,18.53,2,33,40.0,1686.0,1.0,3650.0,34.0,12.0,27.0,2017,2,7,1,11016.0
1,27.64,2,55,57.0,1586.0,8.0,22000.0,16.0,45.0,50.0,2018,1,31,2,36000.0
1,11.73,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2017,11,9,3,3960.0
1,39.78,2,13,56.0,707.0,5.0,7050.0,20.0,62.0,35.0,2017,12,31,6,43400.0
1,16.6,2,8,40.0,232.0,1.0,6663.0,17.0,11.0,13.0,2017,8,17,3,2431.0
1,15.23,2,9,51.0,817.0,2.0,150.0,20.0,6.0,17.0,2018,4,26,3,2040.0
1,2.01,2,27,26.0,622.0,1.0,383.0,17.0,9.0,13.0,2018,4,30,0,1989.0
1,8.83,2,55,39.0,94.0,5.0,450.0,16.0,5.0,20.0,2018,7,5,3,1600.0
1,14.43,2,9,53.0,555.0,1.0,4105.0,67.0,10.0,67.0,2017,12,8,4,44890.0
4,20.51,2,46,54.0,1205.0,3.0,600.0,16.0,16.0,16.0,2017,9,28,3,4096.0
1,16.43,2,17,56.0,904.0,6.0,700.0,39.0,7.0,39.0,2017,12,20,2,10647.0
1,9.26,2,10,55.0,1681.0,2.0,600.0,20.0,13.0,13.0,2018,3,16,4,3380.0
1,20.22,2,13,60.0,919.0,5.0,1167.0,36.0,20.0,28.0,2017,10,3,1,20160.0
1,15.1,2,64,50.0,365.0,3.0,300.0,24.0,12.0,12.0,2017,9,11,0,3456.0
1,19.32,2,10,55.0,1627.0,1.0,600.0,20.0,13.0,13.0,2018,6,5,1,3380.0
1,23.13,2,14,51.0,301.0,2.0,950.0,37.0,23.0,35.0,2018,6,14,3,29785.0
1,8.65,2,12,57.0,525.0,2.0,125.0,20.0,16.0,19.0,2018,8,7,1,6080.0
1,14.52,2,12,50.0,440.0,5.0,300.0,28.0,7.0,21.0,2017,2,4,5,4116.0
1,18.7,2,9,40.0,1006.0,2.0,5700.0,97.0,3.0,47.0,2017,11,24,4,13677.0
1,15.15,2,63,48.0,1003.0,4.0,350.0,18.0,11.0,20.0,2017,9,25,0,3960.0
2,7.4,2,12,59.0,1782.0,1.0,125.0,25.0,14.0,18.0,2018,8,20,0,6300.0
1,17.66,2,12,59.0,492.0,2.0,200.0,22.0,10.0,18.0,2017,11,26,6,3960.0
1,21.18,2,12,55.0,1493.0,1.0,2225.0,37.0,12.0,20.0,2017,11,22,2,8880.0
1,80.56,2,54,47.0,880.0,3.0,11850.0,64.0,12.0,37.0,2018,6,2,5,28416.0
1,17.43,2,10,47.0,728.0,7.0,6650.0,34.0,50.0,30.0,2017,10,16,0,51000.0
1,7.4,2,71,56.0,341.0,2.0,100.0,19.0,4.0,11.0,2018,7,10,1,836.0
2,8.11,2,12,55.0,388.0,1.0,250.0,16.0,5.0,15.0,2018,2,15,3,1200.0
1,17.95,2,14,60.0,236.0,1.0,2600.0,34.0,7.0,32.0,2017,5,21,6,7616.0
1,19.23,2,63,39.0,991.0,3.0,200.0,20.0,20.0,20.0,2018,4,30,0,8000.0
1,19.99,2,9,51.0,1276.0,1.0,850.0,16.0,28.0,16.0,2018,8,3,4,7168.0
2,8.88,2,55,25.0,527.0,3.0,545.0,17.0,13.0,17.0,2018,5,14,0,3757.0
1,20.54,2,45,55.0,742.0,1.0,350.0,20.0,15.0,20.0,2018,3,28,2,6000.0
1,7.78,2,34,36.0,412.0,5.0,100.0,16.0,5.0,20.0,2017,12,5,1,1600.0
1,17.6,2,12,38.0,929.0,1.0,1097.0,18.0,18.0,16.0,2017,9,18,0,5184.0
1,0.0,2,67,33.0,523.0,3.0,584.0,16.0,11.0,13.0,2018,5,5,5,2288.0
1,23.5,2,14,55.0,273.0,1.0,1050.0,38.0,10.0,38.0,2018,7,31,1,14440.0
1,19.53,2,12,47.0,1920.0,1.0,342.0,18.0,14.0,14.0,2018,7,5,3,3528.0
1,15.1,2,21,49.0,100.0,4.0,150.0,16.0,12.0,12.0,2017,10,17,1,2304.0
1,32.0,2,12,59.0,1726.0,5.0,12000.0,65.0,30.0,40.0,2017,12,16,5,78000.0
1,18.14,2,14,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,2017,7,11,1,12600.0
1,19.45,2,17,58.0,465.0,2.0,650.0,16.0,11.0,16.0,2018,5,11,4,2816.0
1,25.04,2,41,40.0,1039.0,5.0,12700.0,100.0,25.0,30.0,2017,11,26,6,75000.0
1,14.31,4,35,41.0,342.0,4.0,450.0,29.0,10.0,22.0,2017,9,20,2,6380.0
1,71.48,2,55,57.0,392.0,1.0,5300.0,64.0,40.0,50.0,2017,2,4,5,128000.0
1,16.12,2,0,52.0,603.0,1.0,300.0,20.0,17.0,13.0,2017,5,30,1,4420.0
1,15.38,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,5,22,0,20000.0
1,15.1,2,49,45.0,510.0,1.0,550.0,25.0,5.0,18.0,2018,2,10,5,2250.0
1,11.85,2,26,16.0,734.0,1.0,350.0,18.0,20.0,16.0,2017,11,30,3,5760.0
1,11.74,2,33,25.0,1418.0,4.0,100.0,16.0,6.0,11.0,2016,10,10,0,1056.0
1,28.95,2,9,55.0,620.0,1.0,7225.0,61.0,13.0,61.0,2018,2,1,3,48373.0
1,15.47,2,33,43.0,869.0,1.0,967.0,21.0,24.0,19.0,2018,3,17,5,9576.0
1,16.39,2,48,37.0,452.0,1.0,850.0,33.0,2.0,23.0,2018,6,10,6,1518.0
2,33.74,2,12,46.0,1001.0,1.0,575.0,25.0,13.0,14.0,2017,5,14,6,4550.0
1,14.1,2,33,51.0,278.0,1.0,275.0,32.0,20.0,33.0,2018,1,23,1,21120.0
1,10.8,2,67,51.0,663.0,2.0,300.0,16.0,11.0,11.0,2017,12,23,5,1936.0
1,16.79,2,63,43.0,199.0,2.0,200.0,17.0,9.0,20.0,2018,1,1,0,3060.0
1,58.93,2,46,55.0,541.0,3.0,2750.0,103.0,12.0,17.0,2018,6,23,5,21012.0
1,15.79,2,67,44.0,322.0,4.0,250.0,16.0,2.0,11.0,2018,1,16,1,352.0
1,10.07,2,9,59.0,1657.0,3.0,525.0,18.0,13.0,17.0,2018,1,14,6,3978.0
1,14.11,2,45,49.0,385.0,1.0,200.0,16.0,16.0,16.0,2018,6,22,4,4096.0
1,10.8,2,67,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,2018,5,22,1,7632.0
1,16.79,2,33,41.0,695.0,4.0,500.0,49.0,12.0,27.0,2017,6,23,4,15876.0
1,26.94,2,33,59.0,1714.0,1.0,3000.0,36.0,31.0,31.0,2017,8,14,0,34596.0
1,8.83,2,67,53.0,566.0,2.0,250.0,16.0,11.0,11.0,2018,2,7,2,1936.0
1,67.4,2,13,58.0,918.0,4.0,18650.0,45.0,50.0,45.0,2017,9,23,5,101250.0
1,22.48,2,55,58.0,635.0,1.0,7350.0,30.0,35.0,30.0,2018,4,17,1,31500.0
1,45.38,2,24,37.0,272.0,1.0,3750.0,50.0,50.0,50.0,2018,8,24,4,125000.0
1,13.78,2,45,45.0,236.0,1.0,173.0,18.0,13.0,12.0,2018,4,2,0,2808.0
1,18.91,2,56,54.0,800.0,2.0,3400.0,27.0,21.0,21.0,2018,5,9,2,11907.0
1,34.5,2,14,51.0,2253.0,2.0,6450.0,60.0,14.0,38.0,2017,5,15,0,31920.0
1,11.85,2,73,59.0,379.0,1.0,900.0,45.0,20.0,25.0,2017,5,16,1,22500.0
1,17.6,2,73,50.0,690.0,2.0,850.0,28.0,12.0,22.0,2017,12,31,6,7392.0
1,82.48,2,30,54.0,865.0,2.0,14250.0,72.0,27.0,43.0,2018,7,22,6,83592.0
1,23.19,2,10,57.0,2440.0,1.0,375.0,29.0,14.0,20.0,2017,12,15,4,8120.0
1,12.79,2,71,55.0,1440.0,2.0,200.0,18.0,5.0,12.0,2018,4,11,2,1080.0
3,12.48,2,12,31.0,362.0,1.0,500.0,19.0,12.0,14.0,2017,7,15,5,3192.0
1,17.73,2,14,57.0,635.0,1.0,2700.0,20.0,15.0,20.0,2017,7,27,3,6000.0
1,16.15,2,14,58.0,689.0,1.0,950.0,45.0,15.0,35.0,2018,5,1,1,23625.0
1,7.78,2,12,60.0,1137.0,1.0,600.0,16.0,2.0,11.0,2018,2,11,6,352.0
1,53.18,2,45,48.0,894.0,1.0,533.0,22.0,11.0,20.0,2018,4,4,2,4840.0
1,10.96,2,10,48.0,2296.0,1.0,250.0,16.0,6.0,13.0,2017,3,17,4,1248.0
1,25.67,2,14,57.0,329.0,1.0,8550.0,50.0,20.0,45.0,2018,6,26,1,45000.0
1,15.23,2,33,41.0,2035.0,2.0,10000.0,40.0,34.0,44.0,2018,3,18,6,59840.0
1,8.88,2,51,60.0,993.0,3.0,650.0,65.0,7.0,11.0,2018,4,3,1,5005.0
1,18.24,2,60,52.0,276.0,3.0,150.0,20.0,20.0,20.0,2018,7,4,2,8000.0
1,19.08,2,67,59.0,160.0,5.0,200.0,16.0,2.0,20.0,2018,4,3,1,640.0
1,17.6,2,13,55.0,428.0,3.0,1238.0,32.0,35.0,17.0,2017,8,17,3,19040.0
4,15.56,2,73,44.0,919.0,2.0,1000.0,29.0,19.0,21.0,2017,4,26,2,11571.0
1,18.23,2,71,59.0,675.0,5.0,150.0,17.0,8.0,14.0,2018,5,2,2,1904.0
3,17.6,2,55,52.0,264.0,1.0,650.0,25.0,25.0,25.0,2018,3,1,3,15625.0
1,44.55,2,55,44.0,1460.0,9.0,650.0,35.0,2.0,25.0,2018,2,18,6,1750.0
1,17.03,2,45,44.0,655.0,1.0,321.0,19.0,14.0,13.0,2018,2,18,6,3458.0
1,19.39,2,14,56.0,684.0,1.0,1250.0,19.0,17.0,23.0,2018,3,22,3,7429.0
1,18.53,2,31,60.0,390.0,7.0,1250.0,26.0,10.0,18.0,2018,6,14,3,4680.0
1,20.52,2,21,56.0,237.0,3.0,100.0,16.0,12.0,12.0,2018,4,16,0,2304.0
1,25.6,2,27,56.0,708.0,2.0,5700.0,42.0,21.0,36.0,2018,6,2,5,31752.0
1,20.78,2,12,50.0,585.0,2.0,1500.0,30.0,12.0,27.0,2017,7,14,4,9720.0
1,18.23,2,64,56.0,1538.0,2.0,625.0,23.0,17.0,19.0,2017,11,21,1,7429.0
1,9.26,2,73,60.0,466.0,4.0,400.0,24.0,10.0,15.0,2017,12,20,2,3600.0
1,11.15,2,73,58.0,1581.0,4.0,3975.0,41.0,31.0,31.0,2018,5,5,5,39401.0
1,18.23,2,73,54.0,814.0,5.0,150.0,18.0,8.0,14.0,2018,5,15,1,2016.0
1,14.06,2,27,52.0,516.0,1.0,4650.0,37.0,20.0,34.0,2018,3,4,6,25160.0
1,17.67,2,41,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,2017,9,6,2,32560.0
2,14.1,4,33,54.0,602.0,2.0,500.0,20.0,7.0,20.0,2017,5,23,1,2800.0
1,15.34,2,31,54.0,560.0,3.0,150.0,16.0,4.0,11.0,2018,2,14,2,704.0
1,11.8,2,73,57.0,685.0,1.0,2700.0,30.0,30.0,30.0,2018,1,25,3,27000.0
1,18.44,2,60,58.0,474.0,3.0,1100.0,30.0,20.0,40.0,2018,1,15,0,24000.0
1,37.85,2,56,42.0,2230.0,1.0,16650.0,58.0,28.0,58.0,2018,7,3,1,94192.0
1,22.11,2,29,50.0,172.0,1.0,450.0,20.0,13.0,15.0,2018,8,8,2,3900.0
1,12.03,2,13,50.0,1521.0,2.0,1750.0,42.0,20.0,40.0,2018,4,21,5,33600.0
1,19.93,2,63,56.0,1224.0,3.0,556.0,21.0,16.0,16.0,2017,12,25,0,5376.0
1,20.06,2,55,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,2018,3,26,0,15000.0
1,14.61,2,0,52.0,603.0,1.0,400.0,20.0,12.0,15.0,2018,1,5,4,3600.0
1,12.93,2,55,56.0,296.0,3.0,1650.0,100.0,7.0,15.0,2017,3,17,4,10500.0
1,9.34,2,10,56.0,645.0,1.0,500.0,99.0,3.0,65.0,2018,2,7,2,19305.0
1,15.1,2,45,32.0,711.0,1.0,150.0,16.0,14.0,12.0,2018,3,2,4,2688.0
1,14.14,2,69,58.0,922.0,7.0,750.0,16.0,20.0,16.0,2018,7,4,2,5120.0
2,18.45,2,56,26.0,1177.0,1.0,11880.0,50.0,60.0,27.0,2018,2,5,0,81000.0
1,62.59,2,69,52.0,513.0,2.0,22550.0,85.0,85.0,26.0,2018,1,17,2,187850.0
1,54.72,2,30,55.0,1345.0,6.0,8850.0,45.0,33.0,35.0,2018,5,8,1,51975.0
1,17.73,2,67,59.0,755.0,2.0,250.0,16.0,2.0,11.0,2017,8,3,3,352.0
1,54.72,2,45,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,2018,4,1,6,8000.0
2,30.13,2,55,64.0,69.0,11.0,1300.0,42.0,11.0,35.0,2017,11,25,5,16170.0
1,12.72,2,45,44.0,655.0,1.0,321.0,19.0,14.0,13.0,2018,2,21,2,3458.0
2,82.48,2,22,57.0,424.0,1.0,10000.0,30.0,20.0,30.0,2018,1,7,6,18000.0
1,83.79,2,55,54.0,769.0,1.0,11600.0,45.0,35.0,45.0,2018,8,6,0,70875.0
3,14.17,2,55,45.0,1923.0,2.0,600.0,68.0,8.0,13.0,2017,10,9,0,7072.0
1,13.65,2,14,58.0,188.0,1.0,1200.0,44.0,2.0,35.0,2017,9,1,4,3080.0
2,14.3,2,45,37.0,415.0,1.0,200.0,16.0,5.0,11.0,2017,5,24,2,880.0
1,18.31,2,31,60.0,390.0,7.0,1250.0,26.0,10.0,18.0,2018,6,4,0,4680.0
1,18.68,2,35,55.0,344.0,3.0,2000.0,36.0,37.0,16.0,2018,6,19,1,21312.0
1,17.02,2,10,32.0,1531.0,2.0,600.0,30.0,40.0,50.0,2018,1,10,2,60000.0
1,10.96,2,60,58.0,567.0,2.0,600.0,17.0,4.0,22.0,2017,5,2,1,1496.0
1,18.49,2,60,56.0,909.0,3.0,450.0,28.0,32.0,23.0,2018,3,9,4,20608.0
1,28.64,2,14,57.0,293.0,1.0,6250.0,60.0,10.0,40.0,2018,1,14,6,24000.0
1,24.7,2,55,56.0,296.0,3.0,1150.0,100.0,7.0,12.0,2017,10,23,0,8400.0
1,36.27,2,12,60.0,2644.0,6.0,400.0,34.0,4.0,22.0,2018,4,2,0,2992.0
1,15.51,2,67,54.0,257.0,5.0,200.0,16.0,2.0,20.0,2018,7,27,4,640.0
1,15.24,2,14,56.0,536.0,1.0,800.0,45.0,15.0,35.0,2017,8,8,1,23625.0
1,11.73,2,31,57.0,441.0,1.0,1100.0,89.0,15.0,35.0,2017,6,12,0,46725.0
1,40.23,2,45,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,2018,3,4,6,8000.0
1,21.33,2,14,49.0,729.0,1.0,2350.0,20.0,30.0,30.0,2017,11,23,3,18000.0
1,16.67,2,45,33.0,1127.0,2.0,450.0,16.0,4.0,20.0,2018,6,11,0,1280.0
1,17.62,2,33,52.0,1197.0,1.0,2500.0,20.0,11.0,11.0,2018,8,6,0,2420.0
1,26.58,2,24,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,2018,8,10,4,70875.0
1,16.11,2,14,52.0,396.0,1.0,900.0,45.0,15.0,35.0,2017,8,19,5,23625.0
4,72.93,2,56,26.0,1177.0,1.0,11880.0,50.0,60.0,27.0,2018,3,20,1,81000.0
1,9.34,4,0,52.0,603.0,1.0,1000.0,40.0,28.0,25.0,2017,5,15,0,28000.0
1,8.72,2,31,53.0,830.0,1.0,541.0,19.0,12.0,16.0,2017,11,27,0,3648.0
1,11.88,2,9,56.0,1066.0,4.0,100.0,24.0,2.0,17.0,2017,8,31,3,816.0
1,9.1,2,27,41.0,909.0,1.0,1400.0,42.0,25.0,15.0,2017,5,14,6,15750.0
1,14.52,2,9,48.0,1639.0,1.0,100.0,20.0,20.0,20.0,2017,3,29,2,8000.0
1,14.04,2,12,51.0,625.0,1.0,900.0,25.0,12.0,38.0,2018,6,23,5,11400.0
1,20.35,2,67,58.0,786.0,2.0,500.0,16.0,11.0,11.0,2017,11,1,2,1936.0
1,7.78,2,13,51.0,296.0,2.0,250.0,23.0,11.0,22.0,2017,5,29,0,5566.0
1,7.56,2,14,45.0,191.0,2.0,150.0,16.0,6.0,20.0,2018,8,27,0,1920.0
1,35.97,2,33,51.0,914.0,2.0,4400.0,20.0,20.0,20.0,2018,4,2,0,8000.0
1,13.22,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2018,7,15,6,3960.0
1,13.75,2,63,49.0,537.0,1.0,183.0,16.0,10.0,14.0,2018,3,22,3,2240.0
1,19.38,2,0,52.0,603.0,1.0,1200.0,105.0,10.0,20.0,2017,12,15,4,21000.0
1,13.18,2,55,57.0,650.0,2.0,775.0,34.0,9.0,33.0,2017,5,19,4,10098.0
2,2.96,2,22,56.0,1954.0,2.0,300.0,30.0,4.0,30.0,2017,10,31,1,3600.0
1,17.17,2,45,59.0,1737.0,3.0,200.0,39.0,2.0,30.0,2018,7,14,5,2340.0
1,7.78,2,60,51.0,366.0,4.0,400.0,30.0,20.0,25.0,2018,1,20,5,15000.0
1,15.81,2,67,50.0,406.0,3.0,860.0,22.0,14.0,17.0,2017,6,1,3,5236.0
1,15.31,2,60,52.0,977.0,4.0,325.0,23.0,21.0,26.0,2018,1,19,4,12558.0
1,21.12,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,9,17,6,20000.0
1,13.37,2,10,54.0,493.0,2.0,4033.0,27.0,27.0,27.0,2017,11,27,0,19683.0
5,18.3,2,14,55.0,391.0,1.0,950.0,50.0,5.0,50.0,2018,3,25,6,12500.0
1,8.72,2,67,60.0,379.0,3.0,300.0,16.0,2.0,20.0,2017,5,2,1,640.0
1,23.83,2,45,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,2018,8,12,6,8000.0
1,50.19,2,27,42.0,582.0,1.0,5575.0,60.0,22.0,47.0,2018,7,11,2,62040.0
1,11.12,2,33,37.0,1023.0,1.0,300.0,17.0,17.0,12.0,2017,3,20,0,3468.0
1,8.29,2,45,54.0,222.0,3.0,500.0,36.0,5.0,15.0,2018,3,26,0,2700.0
1,18.09,2,0,52.0,603.0,1.0,450.0,20.0,12.0,15.0,2018,5,20,6,3600.0
1,75.01,2,55,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,2018,5,18,4,70875.0
1,13.44,3,10,56.0,518.0,4.0,900.0,35.0,22.0,45.0,2017,5,12,4,34650.0
1,39.93,2,29,33.0,94.0,1.0,15875.0,54.0,46.0,32.0,2018,3,5,0,79488.0
1,16.79,2,14,58.0,144.0,2.0,500.0,28.0,10.0,23.0,2017,12,29,4,6440.0
2,13.37,2,73,20.0,1115.0,2.0,4006.0,45.0,24.0,30.0,2018,4,28,5,32400.0
1,7.74,2,21,34.0,344.0,3.0,150.0,17.0,2.0,14.0,2018,7,9,0,476.0
1,12.9,2,12,39.0,1083.0,1.0,100.0,16.0,16.0,16.0,2018,7,27,4,4096.0
1,15.1,2,55,47.0,470.0,3.0,400.0,35.0,6.0,15.0,2017,11,24,4,3150.0
1,14.1,2,31,46.0,2285.0,1.0,150.0,30.0,10.0,20.0,2018,1,11,3,6000.0
1,22.9,2,71,56.0,1892.0,4.0,450.0,17.0,3.0,11.0,2017,9,12,1,561.0
1,15.93,2,67,35.0,514.0,2.0,4338.0,17.0,12.0,14.0,2018,4,12,3,2856.0
1,9.0,2,12,18.0,1736.0,1.0,2500.0,18.0,27.0,20.0,2017,8,17,3,9720.0
1,17.6,2,41,57.0,339.0,2.0,1800.0,37.0,22.0,40.0,2018,2,7,2,32560.0
1,14.52,2,73,63.0,179.0,3.0,400.0,16.0,16.0,16.0,2017,5,5,4,4096.0
1,22.37,2,45,47.0,118.0,2.0,300.0,38.0,8.0,18.0,2018,3,8,3,5472.0
